X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.0041604155839,38.8728092337035,44241,Ward 6,"125 O Street Southeast, Washington, District of Columbia 20003","DC Water Parcels - F1, G1, G2",Pipeline,DMPED OP,203,38.87280145,-77.00415813,101,0,102,0,0,13-05,294979,399639.17,133886.06,125 O STREET SE,2023/03/13 05:00:26+00
-77.0243254629173,38.9384052257973,44242,Ward 4,"3825 Georgia Avenue Northwest, Washington, District of Columbia 20011",3825 Georgia Avenue,Completed 2015 to Date,DMPED,7,38.93839743,-77.02432317,4,0,3,0,0,,295066,397891.25,141168.02,3825 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0253687270173,38.916299769034,44243,Ward 1,"1923 Vermont Ave NW, Washington, District of Columbia",Grimke Elementary School Phase 2,Pipeline,DMPED,12,38.91629231,-77.02536643,0,12,0,0,0,,239514,397800.12,138714.15,1923 VERMONT AVENUE NW,2023/03/13 05:00:26+00
-77.023419053791,38.9288168812209,44244,Ward 1,"3012 Georgia Avenue Northwest, Washington, District of Columbia 20001",Bruce Monroe Build First,Pipeline,DMPED OP,201,38.92880909,-77.02341676,90,0,111,0,0,16-11,294551,397969.56,140103.61,3012 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0315956206277,38.9199761725594,44245,Ward 1,"1350 Florida Avenue Northwest, Washington, District of Columbia 20009","1350 Florida Avenue, NW",Completed 2015 to Date,DHCD,4,38.91996871,-77.03159333,0,0,0,4,0,,311601,397260.24,139122.43,1350 FLORIDA AVENUE NW,2023/03/13 05:00:26+00
-77.0261920392363,38.9433289352171,44246,Ward 4,"4308 Georgia Avenue Northwest, Washington, District of Columbia 20011",Montage South Condominiums,Completed 2015 to Date,DHCD,2,38.94332114,-77.02618974,0,1,0,1,0,,252608,397729.58,141714.64,4308 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9833677616232,38.8798451238321,44247,Ward 6,"1500 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",The One-Five,Completed 2015 to Date,DHCD,5,38.87983734,-76.98336548,0,3,0,2,0,,62567,401443.35,134667.22,1500 PENNSYLVANIA AVENUE SE,2023/03/13 05:00:26+00
-77.0022681761174,38.9189229347832,44248,Ward 5,"2126 3rd St NE, Washington, District of Columbia 20002",Kensington Place,Completed 2015 to Date,DHCD,2,38.918937,-77.002231,0,1,0,1,0,,311056,399803.5,139005.04,2126 3RD STREET NE,2023/03/13 05:00:26+00
-77.0402760882764,38.9074450657559,44249,Ward 2,"1745 N Street Northwest, Washington, District of Columbia 20036",1745 N Street NW,Completed 2015 to Date,DHCD,3,38.90743761,-77.04027379,0,0,0,3,0,,218470,396506.86,137731.67,1745 N STREET NW,2023/03/13 05:00:26+00
-77.040029671977,38.9238203226785,44250,Ward 1,"2525 Ontario Rd NW, Washington, District of Columbia 20009",Ontario Court,Completed 2015 to Date,DCHFA,27,38.92381287,-77.04002737,14,5,8,0,0,,235734,396529.03,139549.45,2525 ONTARIO ROAD NW,2023/03/13 05:00:26+00
-77.0222000745425,38.9130294870327,44251,Ward 6,"1710 7th Street Northwest, Washington, District of Columbia 20001",Channing Phillips Homes,Completed 2015 to Date,DCHFA,56,38.9130217,-77.02219778,0,0,56,0,0,,311198,398074.83,138351.05,1710 7TH STREET NW,2023/03/13 05:00:26+00
-77.0354395714425,38.9672102070539,44252,Ward 4,"6323 Luzon Avenue Northwest, Washington, District of Columbia 20011",Luzon Tenant Association,Completed 2015 to Date,DHCD,43,38.96720274,-77.03543727,0,11,30,2,0,,257970,396928.93,144365.95,6323 LUZON AVENUE NW,2023/03/13 05:00:26+00
-77.0247450479856,38.954914886975,44253,Ward 4,"812 Jefferson Street NW, Washington, District of Columbia 20011",The Homestead Apartments,Completed 2015 to Date,DCHFA DHCD,45,38.95490709,-77.02474275,0,0,45,0,0,,254711,397855.37,143000.75,812 JEFFERSON STREET NW,2023/03/13 05:00:26+00
-77.0263284794121,38.9576380100064,44254,Ward 4,"909 Longfellow Street Northwest, Washington, District of Columbia 20011",Barlee Tenant Association,Completed 2015 to Date,DHCD,37,38.95763055,-77.02632618,0,25,12,0,0,,254435,397718.21,143303.08,909 LONGFELLOW STREET NW,2023/03/13 05:00:26+00
-76.9899620443696,38.8810689459423,44255,Ward 6,"1209 G Street Southeast, Washington, District of Columbia 20003",Cambridge Row,Completed 2015 to Date,DHCD,1,38.88106149,-76.98995977,0,1,0,0,0,,311043,400871.16,134802.99,1209 G STREET SE,2023/03/13 05:00:26+00
-76.9757361880213,38.8693062110516,44256,Ward 8,"2109 R Street Southeast, Washington, District of Columbia 20020","2109 R Street, SE",Completed 2015 to Date,DHCD,2,38.86929843,-76.97573391,0,1,0,1,0,,51771,402105.84,133497.47,2109 R STREET SE,2023/03/13 05:00:26+00
-76.9991139211019,38.8999770529522,44257,Ward 6,"501 H Street Northeast, Washington, District of Columbia 20002","501 H Street, NE",Completed 2015 to Date,DHCD OP,3,38.89996926,-76.99911164,0,3,0,0,0,14-14,15247,400077.06,136901.89,501 H STREET NE,2023/03/13 05:00:26+00
-77.0424774705015,38.9098923044577,44258,Ward 2,"15 Dupont Circle Northwest, Washington, District of Columbia 20036",Patterson House,Completed 2015 to Date,DHCD,7,38.90988485,-77.04247517,0,0,0,7,0,,225555,396316.05,138003.42,15 DUPONT CIRCLE NW,2023/03/13 05:00:26+00
-77.040048538366,38.9183995557519,44259,Ward 1,"2101 Champlain Street Northwest, Washington, District of Columbia 20009",Reed Row,Completed 2015 to Date,DHCD,15,38.91839177,-77.04004624,0,0,0,15,0,,311956,396527.13,138947.7,2101 CHAMPLAIN STREET NW,2023/03/13 05:00:26+00
-77.0316112412999,38.9120322585048,44260,Ward 2,"1350 Corcoran Street Northwest, Washington, District of Columbia 20009",The Corcoran,Completed 2015 to Date,DHCD,3,38.91202447,-77.03160895,0,0,0,3,0,,312873,397258.58,138240.59,1350 CORCORAN STREET NW,2023/03/13 05:00:26+00
-77.0333780954872,38.9178924106287,44261,Ward 1,"1440 V St NW, Washington, District of Columbia 20009",Portner Flats,Completed 2015 to Date,DCHFA DHCD OP,48,38.917646,-77.03355,0,48,0,0,0,14-08,298461,397105.58,138891.17,1440 V STREET NW,2023/03/13 05:00:26+00
-76.9872016986325,38.8557835109344,44262,Ward 8,"2400 Pomeroy Road Southeast, Washington, District of Columbia 20020",Pomeroy Gardens,Completed 2015 to Date,DCHFA DHCD,60,38.85577573,-76.98719942,0,0,60,0,0,,287017,401111.06,131996.15,2400 POMEROY ROAD SE,2023/03/13 05:00:26+00
-77.0393898471315,38.9239804378116,44263,Ward 1,"2524 17th Street Northwest, Washington, District of Columbia 20009",Glenn Arms,Completed 2015 to Date,DHCD,57,38.923773,-77.039379,45,2,10,0,0,,235708,396584.52,139567.2,2524 17TH STREET NW,2023/03/13 05:00:26+00
-76.9710601069912,38.8569661351148,44264,Ward 8,"2412 Ainger Place Southeast, Washington, District of Columbia 20020",Ainger Place,Completed 2015 to Date,DCHA DCHFA DHCD,72,38.85695835,-76.97105784,18,54,0,0,0,,287032,402512.07,132127.75,2412 AINGER PLACE SE,2023/03/13 05:00:26+00
-76.9669367933129,38.8688520092908,44265,Ward 7,"1715 28th Place Southeast, Washington, District of Columbia 20020","28th Place, SE",Completed 2015 to Date,DHCD,14,38.86884466,-76.96698004,0,5,0,9,0,,150119,402869.48,133447.29,1715 28TH PLACE SE,2023/03/13 05:00:26+00
-76.953192074751,38.890115676608,44266,Ward 7,"3534 East Capitol Street Northeast, Washington, District of Columbia 20019",The Solstice,Completed 2015 to Date,DCHA DCHFA DHCD,137,38.89010789,-76.95318981,15,122,0,0,0,,287970,404061.06,135808.24,3534 EAST CAPITOL STREET NE,2023/03/13 05:00:26+00
-77.0343968382673,38.9376749154169,44267,Ward 1,"1435 Spring Road Northwest, Washington, District of Columbia 20010",SOME- Spring Road,Completed 2015 to Date,DCHA DCHFA DHCD,37,38.937241,-77.035724,36,0,1,0,0,,259014,397018.06,141087.23,1435 SPRING ROAD NW,2023/03/13 05:00:26+00
-76.9842603989911,38.8959043059546,44268,Ward 6,"1431 E Street Northeast, Washington, District of Columbia 20002",1431 E Street NE Renovation,Completed 2015 to Date,DCHA DHCD,10,38.895911,-76.984253,1,0,3,6,0,,63551,401365.59,136449.9,1431 E STREET NE,2023/03/13 05:00:26+00
-76.9543165177809,38.8886391981312,44269,Ward 7,"3539 A Street Southeast, Washington, District of Columbia 20019",Meadow Green Court,Completed 2015 to Date,DCHA DHCD,60,38.88863174,-76.95431425,15,45,0,0,0,,33307,403963.59,135644.29,3539 A STREET SE,2023/03/13 05:00:26+00
-76.9663744976878,38.9343254043228,44270,Ward 5,"2900 Newton Street Northeast, Washington, District of Columbia 20018",Hedin House,Completed 2015 to Date,DHCD,48,38.93431761,-76.96637222,0,0,48,0,0,,287312,402915.6,140715.38,2900 NEWTON STREET NE,2023/03/13 05:00:26+00
-77.0387219550903,38.9244891807648,44271,Ward 1,"2551 17th Street Northwest, Washington, District of Columbia 20009",Sarah's Circle,Completed 2015 to Date,DCHA DHCD,49,38.92448172,-77.03871966,49,0,0,0,0,,235865,396642.46,139623.65,2551 17TH STREET NW,2023/03/13 05:00:26+00
-76.9916876869519,38.9346443349396,44272,Ward 5,"1032 Otis Street Northeast, Washington, District of Columbia 20017",Otis Place Apartments,Completed 2015 to Date,DHCD,1,38.934667,-76.991756,0,1,0,0,0,,75190,400720.89,140750.28,1032 OTIS STREET NE,2023/03/13 05:00:26+00
-77.0322801840462,38.9374266198865,44273,Ward 4,"1380 Quincy Street Northwest, Washington, District of Columbia 20011",Quincy at Fourteenth,Completed 2015 to Date,DHCD,2,38.9375,-77.032316,0,1,0,1,0,,312329,397201.56,141059.6,1380 QUINCY STREET NW,2023/03/13 05:00:26+00
-77.0206012664411,38.8758524199941,44274,Ward 6,"525 Water St SW, Washington, District of Columbia 20024",525 Water,Completed 2015 to Date,DHCD,11,38.876136,-77.020595,0,5,0,6,0,,312716,398212.56,134224.07,525 WATER STREET SW,2023/03/13 05:00:26+00
-76.9413272726688,38.8909708899659,44275,Ward 7,"4212 East Capitol Street Northeast, Washington, District of Columbia 20019",Fort Chaplin Park Apartments,Completed 2015 to Date,DCHFA DHCD,549,38.890963,-76.941325,0,0,549,0,0,,305753,405090.34,135903.77,4212 EAST CAPITOL STREET NE,2023/03/13 05:00:26+00
-76.9937295581974,38.9000430094916,44276,Ward 6,"901 H Street Northeast, Washington, District of Columbia 20002",Avec,Completed 2015 to Date,DHCD OP,32,38.90003522,-76.99372728,0,0,0,32,0,10-03,289048,400544.12,136909.23,901 H STREET NE,2023/03/13 05:00:26+00
-76.966187274474,38.9207667933674,44277,Ward 5,"30th Pl NE, Washington, District of Columbia 20018",30th Place Crescent Townhomes Phase I,Completed 2015 to Date,DHCD,5,38.920759,-76.966185,0,0,0,5,0,,,402932.39011751,139210.26433066,,2023/03/13 05:00:26+00
-77.024780958286,38.9311100262695,44278,Ward 1,"713 Lamont Street Northwest, Washington, District of Columbia 20010",713 Lamont St NW - Arcade Sunshine Building 1,Completed 2015 to Date,DHCD,15,38.93110223,-77.02477867,0,8,0,7,0,,243179,397851.54,140358.2,713 LAMONT STREET NW,2023/03/13 05:00:26+00
-77.0369662139216,38.9040806397301,44279,Ward 2,"1108 16th Street Northwest, Washington, District of Columbia 20036",The Adele,Completed 2015 to Date,DHCD,1,38.904073,-77.036964,0,0,0,1,0,,276209,396793.79,137358.07,1108 16TH STREET NW,2023/03/13 05:00:26+00
-76.989561785195,38.902284441525,44280,Ward 6,"1219 K Street Northeast, Washington, District of Columbia 20002",The Havana,Completed 2015 to Date,DHCD,4,38.902264,-76.989434,0,2,0,2,0,,312998,400905.62,137158.08,1219 K STREET NE,2023/03/13 05:00:26+00
-76.9838713172922,38.8598198642207,44281,Ward 8,"2200 Hunter Place Southeast, Washington, District of Columbia 20020","2200-2210 Hunter Place, SE",Completed 2015 to Date,DHCD,10,38.85981208,-76.98386904,0,2,0,8,0,,286706,401400.05,132444.26,2200 HUNTER PLACE SE,2023/03/13 05:00:26+00
-76.9783361470084,38.8652259117118,44282,Ward 8,"1847 Good Hope Road Southeast, Washington, District of Columbia 20020",1847-9 Good Hope Rd SE Renovation TOPA,Completed 2015 to Date,DHCD,18,38.86521846,-76.97833387,10,5,0,3,0,,150176,401880.32,133044.47,1847 GOOD HOPE ROAD SE,2023/03/13 05:00:26+00
-76.994620633537,38.8273608077158,44283,Ward 8,"800 Southern Avenue Southeast, Washington, District of Columbia 20032",Park Southern Apartments,Completed 2015 to Date,DHCD,361,38.827353,-76.994618,0,0,292,69,0,,79579,400467.3,128840.97,800 SOUTHERN AVENUE SE,2023/03/13 05:00:26+00
-76.9880745959953,38.8836885880109,44284,Ward 6,"404 13th Street Southeast, Washington, District of Columbia 20003",Buchanan Park Townhomes,Completed 2015 to Date,DHCD,3,38.883744,-76.98807,0,2,0,1,0,,314042,401034.89,135093.81,404 13TH STREET SE,2023/03/13 05:00:26+00
-77.0235103626206,38.9406133256317,44285,Ward 4,"4040 8th Street Northwest, Washington, District of Columbia 20011",4040 8th St NW TOPA,Completed 2015 to Date,DHCD,20,38.94060586,-77.02350807,5,4,7,4,0,,289376,397961.98,141413.12,4040 A 8TH STREET NW,2023/03/13 05:00:26+00
-77.0274376896338,38.971406325893,44286,Ward 4,"6650 Georgia Avenue Northwest, Washington, District of Columbia 20012",Takoma Place TOPA,Completed 2015 to Date,DHCD,104,38.97139886,-77.02743539,0,0,104,0,0,,253380,397622.53,144831.52,6650 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0356319314204,38.937678148731,44287,Ward 4,"1445 Spring Road Northwest, Washington, District of Columbia 20010",HOPE Cooperative,Completed 2015 to Date,DHCD,11,38.93767069,-77.03562963,6,4,0,1,2,,259017,396910.98,141087.63,1445 SPRING ROAD NW,2023/03/13 05:00:26+00
-76.9559238797028,38.8854495872901,44288,Ward 7,"3501 Minnesota Avenue SE, Washington, District of Columbia 20019","Residence at Minnesota Gardens Cooperative, Inc",Completed 2015 to Date,DHCD,48,38.88544213,-76.95592161,0,36,0,12,0,,150719,403824.31,135290.15,3501 MINNESOTA AVENUE SE,2023/03/13 05:00:26+00
-77.0113798303344,38.9557907539145,44289,Ward 4,"53 Missouri Avenue NW, Washington, District of Columbia 20011",49-53 Missouri Ave NW,Completed 2015 to Date,DHCD,10,38.95578329,-77.01137754,4,4,0,2,0,,259338,399013.84,143097.75,53 MISSOURI AVENUE NW,2023/03/13 05:00:26+00
-77.0269448807614,38.981008762985,44290,Ward 4,"7440 Georgia Avenue Northwest, Washington, District of Columbia 20012",7440 Georgia Ave NW TOPA,Completed 2015 to Date,DHCD,21,38.98100129,-77.02694258,0,10,8,3,0,,253506,397665.55,145897.47,7440 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0216826763931,38.9572893532521,44291,Ward 4,"614 Longfellow Street Northwest, Washington, District of Columbia 20011",The Kingston,Completed 2015 to Date,DHCD,23,38.95728189,-77.02168038,0,15,0,8,0,,246730,398120.87,143264.27,614 LONGFELLOW STREET NW,2023/03/13 05:00:26+00
-76.971327448289,38.854264122599,44292,Ward 8,"2412 Hartford Street Southeast, Washington, District of Columbia 20020",Hanover Court TOPA,Completed 2015 to Date,DHCD,82,38.85425668,-76.97132518,9,41,32,0,0,,148200,402488.96,131827.8,2412 HARTFORD STREET SE,2023/03/13 05:00:26+00
-77.0232530999792,38.9153913583438,44293,Ward 1,"812 T Street Northwest, Washington, District of Columbia 20001","8th and T Street, NW",Completed 2015 to Date,DHCD,4,38.91538357,-77.02325081,0,0,4,0,0,,330286,397983.57,138613.26,812 A T STREET NW,2023/03/13 05:00:26+00
-77.0347571304261,38.934282733044,44294,Ward 1,"1456 Oak Street Northwest, Washington, District of Columbia 20010",Oak Street Apartments,Completed 2015 to Date,DCHA,51,38.934266,-77.034725,51,0,0,0,0,,234605,396986.68,140710.68,1456 OAK STREET NW,2023/03/13 05:00:26+00
-76.9906887145658,38.9251588686426,44295,Ward 5,"2724 12th Street Northeast, Washington, District of Columbia 20018",Brooks Row,Completed 2015 to Date,DHCD,2,38.925151,-76.990686,0,1,0,1,0,,45068,400807.61,139697.32,2724 12TH STREET NE,2023/03/13 05:00:26+00
-77.0157412064706,38.8767404134005,44296,Ward 6,"301 M Street Southwest, Washington, District of Columbia 20024",301 M,Completed 2015 to Date,DHCD OP,15,38.876752,-77.015614,0,0,0,15,0,12-14/12-14A,312585,398634.3,134322.56,301 M STREET SW,2023/03/13 05:00:26+00
-76.99974194596,38.9086193098615,44297,Ward 5,"1270 4th Street Northeast, Washington, District of Columbia 20002",Union Market Apartments,Completed 2015 to Date,DHCD OP,38,38.90887447,-76.99963393,0,11,0,27,0,14-07,286000,400022.58,137861.25,1270 4TH STREET NE,2023/03/13 05:00:26+00
-77.0061574630704,38.8751606985349,44298,Ward 6,"1277 First Street Southeast, Washington, District of Columbia 20003",F1rst (Ballpark Square),Completed 2015 to Date,DHCD,50,38.875153,-77.006155,0,0,0,50,0,,311398,399465.89,134147.1,1277 1ST STREET SE,2023/03/13 05:00:26+00
-77.0030711641689,38.90174265422,44299,Ward 6,"911 2nd Street Northeast, Washington, District of Columbia 20002",Pullman Place,Completed 2015 to Date,DHCD,3,38.901772,-77.003305,0,2,0,1,0,,289062,399733.8,137097.89,911 2ND STREET NE,2023/03/13 05:00:26+00
-77.03688170901,38.9250418960032,44300,Ward 1,"2700 16th Street Northwest, Washington, District of Columbia 20009",Il Palazzo,Completed 2015 to Date,DHCD OP,8,38.925034,-77.036879,0,0,0,8,0,11-08,235882,396802.06,139684.94,2700 16TH STREET NW,2023/03/13 05:00:26+00
-76.9769738439916,38.8987648744141,44301,Ward 6,"1827 Benning Road Northeast, Washington, District of Columbia 20002",Tourus,Completed 2015 to Date,DHCD,2,38.898793,-76.976913,0,1,0,1,0,,311591,401997.61,136767.58,1827 BENNING ROAD NE,2023/03/13 05:00:26+00
-77.079337018703,38.9495375984515,44302,Ward 3,"4000 Brandywine Street Northwest, Washington, District of Columbia 20016",The Frequency,Completed 2015 to Date,DHCD,2,38.949481,-77.079377,0,1,0,1,0,,265176,393122.98,142406.52,4000 BRANDYWINE STREET NW,2023/03/13 05:00:26+00
-77.0207863591532,38.9561990656307,44303,Ward 4,"528 Kennedy Street Northwest, Washington, District of Columbia 20011",528 Kennedy St NW,Completed 2015 to Date,DHCD,1,38.956192,-77.020784,0,1,0,0,0,,246774,398198.53,143143.22,528 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.9989126003946,38.947968698886,44304,Ward 5,"4815 6th St NE, Washington, District of Columbia 20017",Totten Mews,Completed 2015 to Date,DHCD OP,5,38.948129,-76.998788,0,2,0,3,0,15-04,311407,400094.46,142229.37,4815 6TH STREET NE,2023/03/13 05:00:26+00
-76.9965941845963,38.9003898598504,44305,Ward 6,"646 H Street Northeast, Washington, District of Columbia 20002",646 H St NE,Completed 2015 to Date,DHCD,2,38.90038241,-76.9965919,0,0,0,2,0,,1685,400295.63,136947.72,646 H STREET NE,2023/03/13 05:00:26+00
-77.0420739571937,38.9234281028351,44306,Ward 1,"1777 Columbia Road Northwest, Washington, District of Columbia 20009",1777 Columbia Rd NW,Completed 2015 to Date,DHCD,10,38.923456,-77.042197,0,0,4,6,0,,242839,396351.74,139505.99,1777 COLUMBIA ROAD NW,2023/03/13 05:00:26+00
-77.0012645055548,38.8999959669875,44307,Ward 6,"315 H Street Northeast, Washington, District of Columbia 20002",315 H St NE,Completed 2015 to Date,DHCD OP,9,38.899953,-77.001409,0,1,1,7,0,15-07,39407,399890.51,136903.99,315 H STREET NE,2023/03/13 05:00:26+00
-77.0219214950244,38.878870893238,44308,Ward 6,"680 I Street Southwest, Washington, District of Columbia 20024",Riverside Baptist Church Development (The Banks),Completed 2015 to Date,DHCD OP,21,38.878863,-77.021919,0,9,0,12,0,15-05,276717,398098.08,134559.17,680 I STREET SW,2023/03/13 05:00:26+00
-77.0002642234586,38.8742953335785,44309,Ward 6,"1346 4th Street Southeast, Washington, District of Columbia 20003",The Yards Parcel O-2,Completed 2015 to Date,DCHFA,39,38.874318,-77.000376,0,39,0,0,0,,313293,399977.27,134051.02,1346 4TH STREET SE,2023/03/13 05:00:26+00
-77.0193667280442,38.8781936433568,44310,Ward 6,"480 K Street Southwest, Washington, District of Columbia 20024","Modern on M, North",Completed 2015 to Date,DHCD OP,5,38.87818586,-77.01936444,0,0,0,5,0,05-38B,306773,398319.74,134483.94,480 K STREET SW,2023/03/13 05:00:26+00
-77.0193734786452,38.8767400474336,44311,Ward 6,"465 M Street Southwest, Washington, District of Columbia 20024","Modern on M, South",Completed 2015 to Date,DHCD OP,4,38.87673226,-77.01937119,0,0,0,4,0,05-38B,306776,398319.12,134322.58,465 M STREET SW,2023/03/13 05:00:26+00
